35.9200000000000, -76.7500000000000
35.9200000000000, -76.2500000000000
35.9200000000000, -75.8300000000000
35.5800000000000, -75.8300000000000
35.3300000000000, -76
35.3300000000000, -76.3300000000000
35, -76.8300000000000
35, -76.3300000000000
34.7500000000000, -76.5800000000000
34.6700000000000, -77.1700000000000
34.3300000000000, -77.5800000000000
34, -78
33.9200000000000, -78.4200000000000
33.6700000000000, -78.9200000000000
33.3300000000000, -79.1700000000000
33, -79.5000000000000
32.6700000000000, -80
32.4200000000000, -80.5000000000000
32, -81
31.5000000000000, -81.2500000000000
31, -81.5000000000000
30.5000000000000, -81.4200000000000
30.0000000000000, -81.3300000000000
30.0000000000000, -81.3300000000000
29.5000000000000, -81.0800000000000
29, -80.9200000000000
28.5000000000000, -80.5800000000000
28.1700000000000, -80.5800000000000
27.5800000000000, -80.3300000000000
27, -80.0800000000000
26.4200000000000, -80.0800000000000
25.8300000000000, -80.1700000000000
25.3300000000000, -80.4200000000000
25.1700000000000, -80.6700000000000
25.0800000000000, -81.0800000000000
25.5000000000000, -81.2500000000000
25.8300000000000, -81.6700000000000
26.3300000000000, -81.9200000000000
26.7500000000000, -82.1700000000000
27.0800000000000, -82.5000000000000
27.1650042553486, -82.5199542342160
27.2500056835862, -82.5399388743637
27.3350042700481, -82.5599540771468
27.4200000000000, -82.5800000000000
27.5450171836611, -82.5401369312649
27.6700229695792, -82.5001830318643
27.7950172708601, -82.4601376176982
27.9200000000000, -82.4200000000000
27.8975736775494, -82.5025513928908
27.8750981920465, -82.5850685425664
27.8525736105052, -82.6675514208719
27.8300000000000, -82.7500000000000
28.1700000000000, -82.7500000000000
28.5800000000000, -82.6700000000000
29.0800000000000, -82.8300000000000
29.1700000000000, -83.0800000000000
29.7500000000000, -83.5000000000000
30.0800000000000, -83.9200000000000
30.0000000000000, -84.4200000000000
29.7500000000000, -84.8300000000000
29.6700000000000, -85.3300000000000
30.0800000000000, -85.5000000000000
30.2500000000000, -86
30.2500000000000, -86
30.5000000000000, -86.3300000000000
30.4200000000000, -86.8300000000000
30.3300000000000, -87.3300000000000
30.3300000000000, -87.8300000000000
30.6700000000000, -88
30.4200000000000, -88.2500000000000
30.5000000000000, -88.7500000000000
30.5000000000000, -89.1700000000000
30.2500000000000, -89.6700000000000
30.5000000000000, -90.1700000000000
30.0800000000000, -90.4200000000000
30.0000000000000, -90.0800000000000
30.0800000000000, -89.6700000000000
30.0800000000000, -89.2500000000000
29.8300000000000, -89.3300000000000
29.6700000000000, -89.5800000000000
29.5000000000000, -89.5800000000000
29.1700000000000, -89.0800000000000
29, -89.2500000000000
29.2500000000000, -89.5000000000000
29.3300000000000, -89.8300000000000
29.1700000000000, -90.1700000000000
29.0800000000000, -90.7500000000000
